FINAL SUMMARY: PS / GS / GS+GM / GM

 Method NCrosses TotalObjective MeanObjective TopObjective MeanProgenyMean MeanProgenySD MeanDamPhenotype MeanSirePhenotype MeanDamGeneticValue MeanSireGeneticValue
     PS      100       1328.325      13.28325     16.14967        13.09862      1.846313         52.97259          52.59898            14.82339             18.82070
     GS      100       1323.867      13.23867     15.93772        13.05445      1.842172         52.98744          52.68356            15.00009             19.18926
  GS+GM      100       1464.129      14.64129     16.69123        14.45710      1.841869         53.01860          59.51217            15.00009             19.18926
     GM      100       1558.183      15.58183     17.74285        15.40105      1.807776         50.78346          56.04877            13.36822             15.82421


ALL PS PAIRS

    Dam   Sire ObjectiveValue ProgenyMean ProgenySD InbreedingPenalty DamGeneticValue SireGeneticValue DamPhenotype SirePhenotype Method
 ID0153 ID0483       14.13320    13.95959  1.736055                 0        12.81977         17.64577     48.56956      54.81538     GS
 ID0074 ID0315       14.11831    13.93245  1.858588                 0        13.11358         18.19615     61.37810      46.79878     GS
 ID0042 ID0277       14.10668    13.92769  1.789867                 0        16.17523         20.10865     54.49915      51.79240     GS
 ID0175 ID0441       14.09238    13.90474  1.876392                 0        18.80450         20.57302     58.53758      47.35459     GS
 ID0194 ID0483       14.01442    13.83331  1.811185                 0        12.86690         17.64577     45.22781      54.81538     GS
 ID0098 ID0483       13.93740    13.76117  1.762346                 0        12.84918         17.64577     53.48746      54.81538     GS
 ID0148 ID0271       13.90597    13.71859  1.873851                 0        16.13100         19.69068     53.75426      54.34961     GS
 ID0002 ID0315       13.87734    13.69299  1.843503                 0        13.19681         18.19615     51.29741      46.79878     GS
 ID0179 ID0429       13.82415    13.64114  1.830095                 0        13.75542         18.59487     49.02735      55.46741     GS
 ID0166 ID0277       13.81331    13.62786  1.854503                 0        17.30578         20.10865     59.88560      51.79240     GS
 ID0009 ID0441       13.81199    13.62528  1.867105                 0        20.00291         20.57302     53.82541      47.35459     GS
 ID0171 ID0271       13.80513    13.61376  1.913728                 0        16.09841         19.69068     43.65815      54.34961     GS
 ID0188 ID0277       13.78519    13.60197  1.832213                 0        17.02902         20.10865     68.47469      51.79240     GS
 ID0141 ID0418       13.72977    13.54659  1.831774                 0        14.67896         19.36283     61.11951      56.60350     GS
 ID0212 ID0473       13.69074    13.51149  1.792451                 0        14.31832         19.26019     54.44441      51.53803     GS
 ID0038 ID0277       13.62486    13.44176  1.830944                 0        16.78777         20.10865     53.07625      51.79240     GS
 ID0108 ID0450       13.54761    13.36414  1.834742                 0        15.46487         19.48796     49.98268      53.18300     GS
 ID0065 ID0450       13.50354    13.31763  1.859179                 0        15.17381         19.48796     57.91698      53.18300     GS
 ID0047 ID0369       13.44142    13.26454  1.768858                 0        13.81811         18.97247     45.23683      54.93286     GS
 ID0197 ID0483       13.41740    13.23741  1.799940                 0        12.77507         17.64577     55.59068      54.81538     GS
 ID0055 ID0277       13.40256    13.22051  1.820515                 0        16.30667         20.10865     51.34780      51.79240     GS
 ID0091 ID0277       13.22362    13.03586  1.877647                 0        16.19407         20.10865     49.01004      51.79240     GS
 ID0173 ID0271       13.21864    13.03279  1.858464                 0        16.15313         19.69068     54.08751      54.34961     GS
 ID0202 ID0450       13.20740    13.01937  1.880272                 0        15.44431         19.48796     50.86117      53.18300     GS
 ID0154 ID0369       13.18942    13.00824  1.811785                 0        14.25429         18.97247     52.05238      54.93286     GS
 ID0214 ID0441       13.18434    13.00398  1.803675                 0        17.96680         20.57302     52.34558      47.35459     GS
 ID0185 ID0277       13.16867    12.98288  1.857867                 0        16.49060         20.10865     51.15930      51.79240     GS
 ID0232 ID0483       13.15013    12.97197  1.781592                 0        12.87550         17.64577     48.51803      54.81538     GS
 ID0100 ID0473       13.14052    12.95713  1.833898                 0        14.29271         19.26019     61.77005      51.53803     GS
 ID0174 ID0418       13.12371    12.93599  1.877260                 0        14.93236         19.36283     54.03852      56.60350     GS
 ID0111 ID0369       13.11427    12.93734  1.769257                 0        13.85996         18.97247     54.24649      54.93286     GS
 ID0048 ID0473       13.09932    12.91648  1.828390                 0        14.64248         19.26019     59.12643      51.53803     GS
 ID0090 ID0483       13.08188    12.90081  1.810748                 0        12.92036         17.64577     54.47848      54.81538     GS
 ID0050 ID0450       13.05290    12.86858  1.843132                 0        15.09160         19.48796     57.19139      53.18300     GS
 ID0083 ID0369       13.01765    12.83862  1.790245                 0        14.04223         18.97247     50.16495      54.93286     GS
 ID0043 ID0450       12.99003    12.79989  1.901420                 0        15.11176         19.48796     50.94222      53.18300     GS
 ID0114 ID0473       12.98086    12.79298  1.878718                 0        14.55541         19.26019     53.46685      51.53803     GS
 ID0053 ID0369       12.96740    12.78534  1.820584                 0        13.81774         18.97247     44.72006      54.93286     GS
 ID0218 ID0429       12.96249    12.77811  1.843710                 0        13.56494         18.59487     47.93890      55.46741     GS
 ID0135 ID0418       12.95155    12.76431  1.872407                 0        14.73035         19.36283     49.11484      56.60350     GS
 ID0024 ID0450       12.92179    12.73124  1.905573                 0        15.54066         19.48796     53.10893      53.18300     GS
 ID0168 ID0473       12.83954    12.65776  1.817812                 0        14.26860         19.26019     52.44608      51.53803     GS
 ID0072 ID0441       12.79432    12.60694  1.873725                 0        21.51055         20.57302     47.28660      47.35459     GS
 ID0020 ID0429       12.78842    12.60889  1.795294                 0        13.39425         18.59487     55.33470      55.46741     GS
 ID0228 ID0473       12.73673    12.55335  1.833800                 0        14.43911         19.26019     47.74708      51.53803     GS
 ID0015 ID0315       12.70756    12.51807  1.894856                 0        13.19741         18.19615     50.35568      46.79878     GS
 ID0120 ID0369       12.69381    12.51185  1.819572                 0        14.08095         18.97247     49.84981      54.93286     GS
 ID0112 ID0418       12.64808    12.45987  1.882120                 0        14.75305         19.36283     49.18156      56.60350     GS
 ID0138 ID0429       12.59350    12.40245  1.910422                 0        13.33443         18.59487     52.15981      55.46741     GS
 ID0225 ID0483       12.56237    12.37926  1.831065                 0        12.85914         17.64577     40.27862      54.81538     GS
 ID0117 ID0429       12.56071    12.37565  1.850608                 0        13.29141         18.59487     47.12023      55.46741     GS
 ID0049 ID0315       12.50101    12.31284  1.881715                 0        13.16122         18.19615     48.42659      46.79878     GS
 ID0216 ID0441       12.47999    12.29657  1.834190                 0        17.85823         20.57302     52.77702      47.35459     GS
 ID0104 ID0429       12.45171    12.26673  1.849824                 0        13.36299         18.59487     51.84010      55.46741     GS
 ID0226 ID0315       12.41348    12.22984  1.836383                 0        13.03872         18.19615     55.00896      46.79878     GS
 ID0094 ID0418       12.38736    12.21052  1.768356                 0        15.05718         19.36283     54.95742      56.60350     GS
 ID0003 ID0369       12.36104    12.18364  1.774051                 0        14.11487         18.97247     48.33678      54.93286     GS
 ID0142 ID0315       12.30938    12.12345  1.859206                 0        13.03165         18.19615     44.86178      46.79878     GS
 ID0121 ID0418       12.27013    12.08307  1.870575                 0        14.92222         19.36283     49.04091      56.60350     GS
 ID0093 ID0450       12.21040    12.02653  1.838645                 0        15.56749         19.48796     54.92874      53.18300     GS
 ID0016 ID0271       12.18355    11.99885  1.847084                 0        15.68155         19.69068     44.76843      54.34961     GS
 ID0242 ID0483       12.11166    11.93051  1.811473                 0        12.91687         17.64577     50.93507      54.81538     GS
 ID0183 ID0483       12.05237    11.87212  1.802544                 0        12.75620         17.64577     54.37915      54.81538     GS
 ID0077 ID0429       12.02771    11.83482  1.928939                 0        13.37873         18.59487     51.89585      55.46741     GS
 ID0201 ID0450       12.01960    11.82927  1.903283                 0        15.53306         19.48796     51.99644      53.18300     GS
 ID0030 ID0271       12.00746    11.82078  1.866795                 0        15.85389         19.69068     50.72906      54.34961     GS
 ID0219 ID0271       11.97162    11.78421  1.874085                 0        15.63831         19.69068     48.50430      54.34961     GS
 ID0073 ID0271       11.87311    11.68725  1.858587                 0        16.14513         19.69068     41.36700      54.34961     GS
 ID0187 ID0418       11.84973    11.66709  1.826313                 0        14.95863         19.36283     59.64960      56.60350     GS
 [ reached 'max' / getOption("max.print") -- omitted 10 rows ]


ALL GS+GM PAIRS

    Dam   Sire ObjectiveValue ProgenyMean ProgenySD InbreedingPenalty DamGeneticValue SireGeneticValue DamPhenotype SirePhenotype Method
 ID0213 ID0271       16.69123    16.50598  1.852465                 0        15.50406         19.69068     54.77528      60.49775  GS+GM
 ID0175 ID0277       16.14967    15.95602  1.936457                 0        18.80450         20.10865     59.14594      65.23723  GS+GM
 ID0244 ID0277       16.03594    15.85562  1.803166                 0        18.95528         20.10865     60.21271      65.23723  GS+GM
 ID0194 ID0277       16.03316    15.84668  1.864817                 0        12.86690         20.10865     51.43101      65.23723  GS+GM
 ID0131 ID0271       15.93772    15.74965  1.880687                 0        15.82060         19.69068     54.27195      60.49775  GS+GM
 ID0241 ID0441       15.92441    15.73970  1.847114                 0        14.33264         20.57302     52.16749      61.53957  GS+GM
 ID0053 ID0483       15.80153    15.61609  1.854401                 0        13.81774         17.64577     51.53014      56.59013  GS+GM
 ID0185 ID0271       15.75187    15.56795  1.839248                 0        16.49060         19.69068     56.30539      60.49775  GS+GM
 ID0226 ID0271       15.61738    15.43346  1.839134                 0        13.03872         19.69068     53.20854      60.49775  GS+GM
 ID0088 ID0271       15.55497    15.37221  1.827552                 0        13.28270         19.69068     49.71670      60.49775  GS+GM
 ID0034 ID0441       15.52384    15.34634  1.775000                 0        17.17558         20.57302     58.38813      61.53957  GS+GM
 ID0135 ID0450       15.52127    15.33974  1.815379                 0        14.73035         19.48796     54.22173      58.97305  GS+GM
 ID0212 ID0277       15.50663    15.32353  1.831029                 0        14.31832         20.10865     53.30308      65.23723  GS+GM
 ID0146 ID0315       15.44881    15.26327  1.855428                 0        13.08924         18.19615     53.22352      57.08635  GS+GM
 ID0091 ID0473       15.44074    15.25666  1.840810                 0        16.19407         19.26019     54.42056      58.38751  GS+GM
 ID0059 ID0441       15.43443    15.24647  1.879573                 0        20.54108         20.57302     61.73506      61.53957  GS+GM
 ID0214 ID0429       15.36332    15.18060  1.827259                 0        17.96680         18.59487     58.20567      60.54371  GS+GM
 ID0121 ID0441       15.32177    15.13637  1.854027                 0        14.92222         20.57302     52.01252      61.53957  GS+GM
 ID0114 ID0483       15.29814    15.11999  1.781546                 0        14.55541         17.64577     50.26915      56.59013  GS+GM
 ID0174 ID0441       15.25239    15.06334  1.890503                 0        14.93236         20.57302     51.42748      61.53957  GS+GM
 ID0150 ID0418       15.18655    15.00158  1.849749                 0        15.51646         19.36283     55.89015      58.90858  GS+GM
 ID0036 ID0441       15.17581    14.99036  1.854501                 0        13.65963         20.57302     50.01444      61.53957  GS+GM
 ID0228 ID0483       15.16674    14.98506  1.816786                 0        14.43911         17.64577     52.89580      56.59013  GS+GM
 ID0223 ID0315       15.10496    14.91993  1.850216                 0        15.81102         18.19615     53.77798      57.08635  GS+GM
 ID0187 ID0277       15.08953    14.90756  1.819701                 0        14.95863         20.10865     55.11475      65.23723  GS+GM
 ID0009 ID0429       15.06476    14.87882  1.859477                 0        20.00291         18.59487     62.58213      60.54371  GS+GM
 ID0078 ID0418       15.03086    14.84487  1.859867                 0        14.10621         19.36283     51.13595      58.90858  GS+GM
 ID0117 ID0369       15.00310    14.82257  1.805277                 0        13.29141         18.97247     50.99029      57.35786  GS+GM
 ID0142 ID0271       14.99976    14.81307  1.866916                 0        13.03165         19.69068     50.35335      60.49775  GS+GM
 ID0217 ID0483       14.98792    14.80334  1.845849                 0        19.52245         17.64577     60.62418      56.59013  GS+GM
 ID0219 ID0277       14.98788    14.79871  1.891749                 0        15.63831         20.10865     50.94221      65.23723  GS+GM
 ID0072 ID0369       14.98582    14.79907  1.867442                 0        21.51055         18.97247     62.84870      57.35786  GS+GM
 ID0050 ID0429       14.98454    14.79969  1.848596                 0        15.09160         18.59487     55.19353      60.54371  GS+GM
 ID0173 ID0483       14.94609    14.76768  1.784093                 0        16.15313         17.64577     53.66473      56.59013  GS+GM
 ID0046 ID0450       14.92400    14.74076  1.832399                 0        16.09631         19.48796     54.64173      58.97305  GS+GM
 ID0083 ID0277       14.90506    14.72232  1.827392                 0        14.04223         20.10865     50.60547      65.23723  GS+GM
 ID0183 ID0429       14.88378    14.69883  1.849487                 0        12.75620         18.59487     52.65089      60.54371  GS+GM
 ID0182 ID0441       14.87948    14.69363  1.858563                 0        14.25729         20.57302     53.90496      61.53957  GS+GM
 ID0171 ID0369       14.86365    14.67901  1.846412                 0        16.09841         18.97247     55.79490      57.35786  GS+GM
 ID0068 ID0271       14.84631    14.66577  1.805386                 0        14.28668         19.69068     51.70634      60.49775  GS+GM
 ID0065 ID0369       14.80247    14.62650  1.759644                 0        15.17381         18.97247     52.45881      57.35786  GS+GM
 ID0049 ID0369       14.76938    14.58978  1.796013                 0        13.16122         18.97247     50.24491      57.35786  GS+GM
 ID0218 ID0441       14.73781    14.54845  1.893581                 0        13.56494         20.57302     47.18325      61.53957  GS+GM
 ID0227 ID0450       14.70734    14.51836  1.889794                 0        17.95882         19.48796     55.98330      58.97305  GS+GM
 ID0144 ID0277       14.69617    14.51127  1.848932                 0        16.30936         20.10865     55.53739      65.23723  GS+GM
 ID0192 ID0418       14.67875    14.49279  1.859604                 0        14.90959         19.36283     54.82500      58.90858  GS+GM
 ID0120 ID0450       14.63641    14.45056  1.858488                 0        14.08095         19.48796     51.79956      58.97305  GS+GM
 ID0038 ID0418       14.61917    14.43243  1.867415                 0        16.78777         19.36283     56.09350      58.90858  GS+GM
 ID0015 ID0277       14.61804    14.43382  1.842163                 0        13.19741         20.10865     51.30059      65.23723  GS+GM
 ID0154 ID0441       14.58966    14.40523  1.844301                 0        14.25429         20.57302     50.73902      61.53957  GS+GM
